model,N,M,workers,alg,init-mstime,insert-num,remove-num,mstime,V*,V+,S,relabel,tag,subtag,assert,Insert,Delete,date
wiki-edits-sh,-1,-1,2,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-10-02.15:35:34
DBLP,1824702,8344615,4,4,952.080689,100000,0,39.465604,114919,144201,1030268,0,0,16755,-1,-1,-1,2022-10-02.15:35:52
DBLP,1824702,8344615,4,4,958.004432,0,100000,24.794875,112066,0,613731,0,0,0,-1,-1,-1,2022-10-02.15:36:09
DBLP,-1,-1,4,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,477.677,184.998,2022-10-02.15:36:45
Flickr,2302926,22838276,4,4,1283.357473,100000,0,155.848232,106750,126478,9466691,1,1,11034,-1,-1,-1,2022-10-02.15:37:23
Flickr,2302926,22838276,4,4,1337.798517,0,100000,87.648075,106378,0,8093747,0,0,0,-1,-1,-1,2022-10-02.15:38:01
Flickr,-1,-1,4,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,2250.16,428.294,2022-10-02.15:39:10
StackOverflow,2601978,28183518,4,4,2308.409029,100000,0,717.430582,101351,176133,40391353,10,11,47386,-1,-1,-1,2022-10-02.15:40:20
StackOverflow,2601978,28183518,4,4,2306.373515,0,100000,355.542793,100865,0,23279162,0,0,0,-1,-1,-1,2022-10-02.15:41:29
StackOverflow,-1,-1,4,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,4742.24,740.816,2022-10-02.15:43:35
wiki-edits-sh,4579815,6265043,4,4,280.367342,100000,0,1889.711854,100522,119166,88120411,52,65,13473,-1,-1,-1,2022-10-02.15:43:45
wiki-edits-sh,4579815,6265043,4,4,280.592548,0,100000,1307.158421,100827,0,43614679,0,0,0,-1,-1,-1,2022-10-02.15:43:55
wiki-edits-sh,-1,-1,4,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-10-02.15:47:03
DBLP,1824702,8344615,8,4,946.224454,100000,0,48.101413,114369,143915,956875,0,0,16797,-1,-1,-1,2022-10-02.15:47:21
DBLP,1824702,8344615,8,4,958.326394,0,100000,40.789277,112055,0,609133,0,0,0,-1,-1,-1,2022-10-02.15:47:39
DBLP,-1,-1,8,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,399.587,240.941,2022-10-02.15:48:14
Flickr,2302926,22838276,8,4,1288.587140,100000,0,171.815425,107917,127664,8160246,1,1,11040,-1,-1,-1,2022-10-02.15:48:52
Flickr,2302926,22838276,8,4,1296.647337,0,100000,94.716524,106986,0,7488270,0,0,0,-1,-1,-1,2022-10-02.15:49:29
Flickr,-1,-1,8,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,2740.37,514.464,2022-10-02.15:50:39
StackOverflow,2601978,28183518,8,4,2321.510160,100000,0,615.819007,100963,175378,35179050,10,10,47403,-1,-1,-1,2022-10-02.15:51:50
StackOverflow,2601978,28183518,8,4,2303.463747,0,100000,277.978810,97878,0,21026847,0,0,0,-1,-1,-1,2022-10-02.15:52:58
StackOverflow,-1,-1,8,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,4997.57,851.629,2022-10-02.15:55:04
wiki-edits-sh,4579815,6265043,8,4,279.159347,100000,0,1478.711580,99316,117069,76282856,35,41,12638,-1,-1,-1,2022-10-02.15:55:14
wiki-edits-sh,4579815,6265043,8,4,279.549793,0,100000,1273.020739,100479,0,41739487,0,0,0,-1,-1,-1,2022-10-02.15:55:24
wiki-edits-sh,-1,-1,8,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-10-02.15:58:32
DBLP,1824702,8344615,16,4,946.391301,100000,0,60.678508,113460,142802,920217,0,0,16752,-1,-1,-1,2022-10-02.15:58:50
DBLP,1824702,8344615,16,4,966.037428,0,100000,50.462740,112515,0,621762,0,0,0,-1,-1,-1,2022-10-02.15:59:08
DBLP,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,345.66,262.066,2022-10-02.15:59:43
Flickr,2302926,22838276,16,4,1287.153907,100000,0,193.616758,108228,127590,7518702,1,1,11049,-1,-1,-1,2022-10-02.16:00:21
Flickr,2302926,22838276,16,4,1297.147472,0,100000,110.569098,106642,0,6976076,0,0,0,-1,-1,-1,2022-10-02.16:00:59
Flickr,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,2760.53,525.37,2022-10-02.16:02:08
StackOverflow,2601978,28183518,16,4,2342.042496,100000,0,593.722352,100816,175038,28285544,9,9,47355,-1,-1,-1,2022-10-02.16:03:18
StackOverflow,2601978,28183518,16,4,2316.850061,0,100000,282.765483,97055,0,17523617,0,0,0,-1,-1,-1,2022-10-02.16:04:27
StackOverflow,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,5295.39,972.14,2022-10-02.16:06:33
wiki-edits-sh,4579815,6265043,16,4,280.529021,100000,0,1963.590149,98538,118866,96520895,76,96,15376,-1,-1,-1,2022-10-02.16:06:43
wiki-edits-sh,4579815,6265043,16,4,281.405398,0,100000,1253.539368,100519,0,46970348,0,0,0,-1,-1,-1,2022-10-02.16:06:53
wiki-edits-sh,-1,-1,16,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-10-02.16:10:01
DBLP,1824702,8344615,32,4,951.879320,100000,0,81.681641,114025,143151,953317,0,0,16536,-1,-1,-1,2022-10-02.16:10:19
DBLP,1824702,8344615,32,4,966.281553,0,100000,65.001225,113676,0,636543,0,0,0,-1,-1,-1,2022-10-02.16:10:37
DBLP,-1,-1,32,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,354.217,258.46,2022-10-02.16:11:12
Flickr,2302926,22838276,32,4,1284.408285,100000,0,234.065269,108547,124733,7054411,1,1,10618,-1,-1,-1,2022-10-02.16:11:51
Flickr,2302926,22838276,32,4,1303.387553,0,100000,118.729346,107091,0,6662926,0,0,0,-1,-1,-1,2022-10-02.16:12:28
Flickr,-1,-1,32,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,2856.51,566.328,2022-10-02.16:13:38
StackOverflow,2601978,28183518,32,4,2346.963808,100000,0,631.504996,100786,174314,22327183,5,5,46954,-1,-1,-1,2022-10-02.16:14:49
StackOverflow,2601978,28183518,32,4,2309.196566,0,100000,234.139896,96218,0,15000997,0,0,0,-1,-1,-1,2022-10-02.16:15:57
StackOverflow,-1,-1,32,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,5300.09,1008.51,2022-10-02.16:18:04
wiki-edits-sh,4579815,6265043,32,4,279.336350,100000,0,2985.345352,98254,120019,116027432,104,121,16817,-1,-1,-1,2022-10-02.16:18:16
wiki-edits-sh,4579815,6265043,32,4,282.690783,0,100000,1264.229317,100367,0,47188907,0,0,0,-1,-1,-1,2022-10-02.16:18:25
wiki-edits-sh,-1,-1,32,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-10-02.16:21:33
DBLP,1824702,8344615,64,4,947.858848,100000,0,118.447481,115040,144138,941999,0,0,16474,-1,-1,-1,2022-10-02.16:21:52
DBLP,1824702,8344615,64,4,960.919046,0,100000,76.469824,114512,0,643163,0,0,0,-1,-1,-1,2022-10-02.16:22:10
DBLP,-1,-1,64,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,354.38,250.931,2022-10-02.16:22:45
Flickr,2302926,22838276,64,4,1285.186273,100000,0,313.524229,108854,122905,7112040,1,1,10950,-1,-1,-1,2022-10-02.16:23:24
Flickr,2302926,22838276,64,4,1299.355700,0,100000,132.848020,107390,0,7021529,0,0,0,-1,-1,-1,2022-10-02.16:24:01
Flickr,-1,-1,64,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,2795.97,516.927,2022-10-02.16:25:11
StackOverflow,2601978,28183518,64,4,2352.992756,100000,0,749.766443,100960,174350,20457887,3,3,46958,-1,-1,-1,2022-10-02.16:26:23
StackOverflow,-1,-1,64,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-10-02.16:29:23
StackOverflow,-1,-1,64,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,5299.73,923.599,2022-10-02.16:31:28
wiki-edits-sh,4579815,6265043,64,4,281.481618,100000,0,1906.403766,98419,115761,83267194,38,39,12147,-1,-1,-1,2022-10-02.16:31:39
wiki-edits-sh,-1,-1,64,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-10-02.16:34:39
wiki-edits-sh,-1,-1,64,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-10-02.16:37:47
DBLP,1824702,8344615,0,4,954.380663,100000,0,76.942245,118187,148070,1159137,0,0,16716,-1,-1,-1,2022-10-02.16:38:05
DBLP,1824702,8344615,0,4,957.903231,0,100000,52.830461,118187,0,656630,0,0,0,-1,-1,-1,2022-10-02.16:38:23
DBLP,-1,-1,0,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,873.685,153.099,2022-10-02.16:38:59
Flickr,2302926,22838276,0,4,1287.316264,100000,0,237.216679,110044,130351,10818444,1,1,11089,-1,-1,-1,2022-10-02.16:39:37
Flickr,2302926,22838276,0,4,1299.398920,0,100000,170.203128,110044,0,8642827,0,0,0,-1,-1,-1,2022-10-02.16:40:15
Flickr,-1,-1,0,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,2840.94,403.961,2022-10-02.16:41:25
StackOverflow,2601978,28183518,0,4,2291.431127,100000,0,1577.659844,101477,176306,43483076,9,10,47318,-1,-1,-1,2022-10-02.16:42:36
StackOverflow,2601978,28183518,0,4,2323.743431,0,100000,849.050836,101477,0,24803420,0,0,0,-1,-1,-1,2022-10-02.16:43:44
StackOverflow,-1,-1,0,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,7022.82,874.839,2022-10-02.16:45:52
wiki-edits-sh,4579815,6265043,0,4,275.002416,100000,0,1791.426523,100867,116956,78568581,2,2,10631,-1,-1,-1,2022-10-02.16:46:02
wiki-edits-sh,4579815,6265043,0,4,275.148789,0,100000,1810.557473,100867,0,43642478,0,0,0,-1,-1,-1,2022-10-02.16:46:13
wiki-edits-sh,-1,-1,0,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-10-02.16:49:21
DBLP,1824702,8344615,1,4,947.108781,100000,0,78.854962,118187,148070,1159137,0,0,16716,-1,-1,-1,2022-10-02.16:49:39
DBLP,1824702,8344615,1,4,961.111660,0,100000,54.728398,118187,0,656630,0,0,0,-1,-1,-1,2022-10-02.16:49:56
DBLP,-1,-1,1,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,861.444,141.436,2022-10-02.16:50:32
Flickr,2302926,22838276,1,4,1283.338834,100000,0,242.585255,110044,130351,10818444,1,1,11089,-1,-1,-1,2022-10-02.16:51:10
Flickr,2302926,22838276,1,4,1299.806297,0,100000,173.883613,110044,0,8642827,0,0,0,-1,-1,-1,2022-10-02.16:51:47
Flickr,-1,-1,1,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,2841.64,405.738,2022-10-02.16:52:56
StackOverflow,2601978,28183518,1,4,2300.354932,100000,0,1640.681074,101477,176306,43483076,9,10,47318,-1,-1,-1,2022-10-02.16:54:08
StackOverflow,2601978,28183518,1,4,2305.089126,0,100000,859.962611,101477,0,24803420,0,0,0,-1,-1,-1,2022-10-02.16:55:17
StackOverflow,-1,-1,1,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,6701.22,844.076,2022-10-02.16:57:24
wiki-edits-sh,4579815,6265043,1,4,284.457474,100000,0,1808.952943,100867,116956,78568581,2,2,10631,-1,-1,-1,2022-10-02.16:57:35
wiki-edits-sh,4579815,6265043,1,4,280.346369,0,100000,1807.366530,100867,0,43642478,0,0,0,-1,-1,-1,2022-10-02.16:57:45
wiki-edits-sh,-1,-1,1,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-10-02.17:00:53
DBLP,1824702,8344615,2,4,944.128148,100000,0,52.537830,116808,146487,1122015,0,0,16750,-1,-1,-1,2022-10-02.17:01:11
DBLP,1824702,8344615,2,4,956.511676,0,100000,38.075011,115544,0,646052,0,0,0,-1,-1,-1,2022-10-02.17:01:29
DBLP,-1,-1,2,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,612.353,155.945,2022-10-02.17:02:04
Flickr,2302926,22838276,2,4,1281.242767,100000,0,182.083358,108575,128577,10412708,1,1,11037,-1,-1,-1,2022-10-02.17:02:42
Flickr,2302926,22838276,2,4,1291.294481,0,100000,113.439400,108496,0,8469437,0,0,0,-1,-1,-1,2022-10-02.17:03:19
Flickr,-1,-1,2,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,2267.17,456.914,2022-10-02.17:04:29
StackOverflow,2601978,28183518,2,4,2299.683273,100000,0,1030.783138,101428,176232,42402290,10,11,47331,-1,-1,-1,2022-10-02.17:05:38
StackOverflow,2601978,28183518,2,4,2330.425566,0,100000,541.586435,101249,0,24340152,0,0,0,-1,-1,-1,2022-10-02.17:06:47
StackOverflow,-1,-1,2,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,5106.78,831.052,2022-10-02.17:08:53
wiki-edits-sh,4579815,6265043,2,4,279.096895,100000,0,1495.981185,100726,117358,77320974,7,7,11186,-1,-1,-1,2022-10-02.17:09:03
wiki-edits-sh,4579815,6265043,2,4,279.369355,0,100000,1492.097970,100832,0,47329230,0,0,0,-1,-1,-1,2022-10-02.17:09:13
wiki-edits-sh,-1,-1,2,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-10-02.17:12:21
DBLP,1824702,8344615,4,4,943.167213,100000,0,38.435503,114774,144061,1034289,0,0,16782,-1,-1,-1,2022-10-02.17:12:39
DBLP,1824702,8344615,4,4,956.445799,0,100000,25.797356,112013,0,612055,0,0,0,-1,-1,-1,2022-10-02.17:12:57
DBLP,-1,-1,4,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,529.395,194.925,2022-10-02.17:13:32
Flickr,2302926,22838276,4,4,1282.195216,100000,0,153.514931,106782,126539,9437321,1,1,11040,-1,-1,-1,2022-10-02.17:14:10
Flickr,2302926,22838276,4,4,1299.014329,0,100000,87.293279,106683,0,8090468,0,0,0,-1,-1,-1,2022-10-02.17:14:47
Flickr,-1,-1,4,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,2498.06,482.417,2022-10-02.17:15:56
StackOverflow,2601978,28183518,4,4,2300.667866,100000,0,697.088768,101332,176039,40273496,10,11,47334,-1,-1,-1,2022-10-02.17:17:06
StackOverflow,-1,-1,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-10-02.17:20:06
StackOverflow,-1,-1,4,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,4868.34,809.807,2022-10-02.17:22:12
wiki-edits-sh,4579815,6265043,4,4,277.407622,100000,0,1441.673058,100565,117924,80401688,23,26,12002,-1,-1,-1,2022-10-02.17:22:22
wiki-edits-sh,4579815,6265043,4,4,274.262782,0,100000,1323.930851,100825,0,42379796,0,0,0,-1,-1,-1,2022-10-02.17:22:32
wiki-edits-sh,-1,-1,4,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-10-02.17:25:40
DBLP,1824702,8344615,8,4,946.614701,100000,0,48.986398,114556,144091,962639,0,0,16778,-1,-1,-1,2022-10-02.17:25:58
DBLP,1824702,8344615,8,4,958.844045,0,100000,40.789353,111542,0,613243,0,0,0,-1,-1,-1,2022-10-02.17:26:16
DBLP,-1,-1,8,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,385.732,233.567,2022-10-02.17:26:51
Flickr,2302926,22838276,8,4,1280.386893,100000,0,170.523007,107941,127617,8045290,1,1,11014,-1,-1,-1,2022-10-02.17:27:29
Flickr,2302926,22838276,8,4,1298.494623,0,100000,97.386416,106922,0,7504980,0,0,0,-1,-1,-1,2022-10-02.17:28:07
Flickr,-1,-1,8,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,2732.09,509.468,2022-10-02.17:29:16
StackOverflow,2601978,28183518,8,4,2314.098444,100000,0,624.187066,101006,175475,35219316,14,14,47488,-1,-1,-1,2022-10-02.17:30:27
StackOverflow,2601978,28183518,8,4,2304.604130,0,100000,279.428008,98059,0,21134760,0,0,0,-1,-1,-1,2022-10-02.17:31:35
StackOverflow,-1,-1,8,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,4900.84,858.246,2022-10-02.17:33:41
wiki-edits-sh,4579815,6265043,8,4,280.333149,100000,0,1524.404063,99529,118394,76994349,48,58,13793,-1,-1,-1,2022-10-02.17:33:51
wiki-edits-sh,4579815,6265043,8,4,280.651491,0,100000,1280.963931,100530,0,42574454,0,0,0,-1,-1,-1,2022-10-02.17:34:01
wiki-edits-sh,-1,-1,8,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-10-02.17:37:09
DBLP,1824702,8344615,16,4,947.259553,100000,0,61.696470,113690,142991,918341,0,0,16722,-1,-1,-1,2022-10-02.17:37:28
DBLP,1824702,8344615,16,4,960.215666,0,100000,51.474646,113202,0,627522,0,0,0,-1,-1,-1,2022-10-02.17:37:45
DBLP,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,359.55,259.695,2022-10-02.17:38:20
Flickr,2302926,22838276,16,4,1286.279608,100000,0,192.802975,108165,127074,7610542,1,1,10902,-1,-1,-1,2022-10-02.17:38:59
Flickr,2302926,22838276,16,4,1293.772830,0,100000,107.508452,107273,0,6885683,0,0,0,-1,-1,-1,2022-10-02.17:39:36
Flickr,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,2827.47,540.749,2022-10-02.17:40:46
StackOverflow,2601978,28183518,16,4,2350.984356,100000,0,595.179190,100900,175050,28188749,9,9,47260,-1,-1,-1,2022-10-02.17:41:56
StackOverflow,-1,-1,16,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-10-02.17:44:56
StackOverflow,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,5319.55,983.05,2022-10-02.17:47:01
wiki-edits-sh,4579815,6265043,16,4,280.033375,100000,0,1774.466120,98148,117005,87942866,41,49,13790,-1,-1,-1,2022-10-02.17:47:12
wiki-edits-sh,4579815,6265043,16,4,278.702369,0,100000,1261.123293,100572,0,43160026,0,0,0,-1,-1,-1,2022-10-02.17:47:22
wiki-edits-sh,-1,-1,16,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-10-02.17:50:29
DBLP,1824702,8344615,32,4,948.725450,100000,0,78.672607,114362,143456,930210,0,0,16478,-1,-1,-1,2022-10-02.17:50:48
DBLP,1824702,8344615,32,4,961.353152,0,100000,64.870341,113728,0,637495,0,0,0,-1,-1,-1,2022-10-02.17:51:06
DBLP,-1,-1,32,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,349.187,244.58,2022-10-02.17:51:41
Flickr,2302926,22838276,32,4,1284.783910,100000,0,234.893615,108425,125192,7443790,1,1,10838,-1,-1,-1,2022-10-02.17:52:19
Flickr,2302926,22838276,32,4,1300.809567,0,100000,116.344763,106589,0,6551984,0,0,0,-1,-1,-1,2022-10-02.17:52:56
Flickr,-1,-1,32,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,2708.61,515.276,2022-10-02.17:54:06
StackOverflow,2601978,28183518,32,4,2394.850156,100000,0,652.441333,100852,174698,23918139,8,8,47078,-1,-1,-1,2022-10-02.17:55:17
StackOverflow,2601978,28183518,32,4,2314.456138,0,100000,246.592010,96017,0,16053046,0,0,0,-1,-1,-1,2022-10-02.17:56:25
StackOverflow,-1,-1,32,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,5335.95,1037.8,2022-10-02.17:58:32
wiki-edits-sh,4579815,6265043,32,4,281.141043,100000,0,1861.027888,98649,116495,87486121,27,30,12597,-1,-1,-1,2022-10-02.17:58:43
wiki-edits-sh,4579815,6265043,32,4,282.027085,0,100000,1254.789255,100440,0,50465099,0,0,0,-1,-1,-1,2022-10-02.17:58:52
wiki-edits-sh,-1,-1,32,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-10-02.18:02:00
DBLP,1824702,8344615,64,4,950.429580,100000,0,129.015076,114326,143047,933572,0,0,16394,-1,-1,-1,2022-10-02.18:02:19
DBLP,1824702,8344615,64,4,958.007468,0,100000,77.602458,114486,0,644871,0,0,0,-1,-1,-1,2022-10-02.18:02:37
DBLP,-1,-1,64,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,345.036,234.291,2022-10-02.18:03:13
Flickr,2302926,22838276,64,4,1287.250058,100000,0,311.529335,108698,123301,7365589,1,1,10941,-1,-1,-1,2022-10-02.18:03:51
Flickr,2302926,22838276,64,4,1300.112250,0,100000,132.226560,107434,0,7088979,0,0,0,-1,-1,-1,2022-10-02.18:04:29
Flickr,-1,-1,64,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,2841.84,518.944,2022-10-02.18:05:39
StackOverflow,2601978,28183518,64,4,2370.507203,100000,0,756.098490,100904,174246,20828359,4,4,46850,-1,-1,-1,2022-10-02.18:06:50
StackOverflow,2601978,28183518,64,4,2333.343833,0,100000,248.112027,96102,0,15083757,0,0,0,-1,-1,-1,2022-10-02.18:07:58
StackOverflow,-1,-1,64,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,5320.6,938.297,2022-10-02.18:10:05
wiki-edits-sh,4579815,6265043,64,4,280.473094,100000,0,1591.571872,98601,115301,68786304,13,17,11512,-1,-1,-1,2022-10-02.18:10:15
wiki-edits-sh,-1,-1,64,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-10-02.18:13:15
wiki-edits-sh,-1,-1,64,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-10-02.18:16:23
DBLP,1824702,8344615,0,4,949.429851,100000,0,76.838078,118187,148070,1159137,0,0,16716,-1,-1,-1,2022-10-02.18:16:41
DBLP,1824702,8344615,0,4,958.672907,0,100000,52.969415,118187,0,656630,0,0,0,-1,-1,-1,2022-10-02.18:16:59
DBLP,-1,-1,0,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,846.961,151.024,2022-10-02.18:17:35
Flickr,2302926,22838276,0,4,1286.841643,100000,0,238.856609,110044,130351,10818444,1,1,11089,-1,-1,-1,2022-10-02.18:18:13
Flickr,2302926,22838276,0,4,1292.112679,0,100000,169.760256,110044,0,8642827,0,0,0,-1,-1,-1,2022-10-02.18:18:50
Flickr,-1,-1,0,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,2827.66,404.46,2022-10-02.18:20:00
StackOverflow,2601978,28183518,0,4,2303.192013,100000,0,1590.492729,101477,176306,43483076,9,10,47318,-1,-1,-1,2022-10-02.18:21:11
StackOverflow,2601978,28183518,0,4,2314.774491,0,100000,846.937180,101477,0,24803420,0,0,0,-1,-1,-1,2022-10-02.18:22:20
StackOverflow,-1,-1,0,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,7284.21,904.262,2022-10-02.18:24:27
wiki-edits-sh,4579815,6265043,0,4,276.227115,100000,0,1793.471004,100867,116956,78568581,2,2,10631,-1,-1,-1,2022-10-02.18:24:38
wiki-edits-sh,4579815,6265043,0,4,275.821931,0,100000,1803.992188,100867,0,43642478,0,0,0,-1,-1,-1,2022-10-02.18:24:48
wiki-edits-sh,-1,-1,0,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-10-02.18:27:56
DBLP,1824702,8344615,1,4,948.376716,100000,0,79.870080,118187,148070,1159137,0,0,16716,-1,-1,-1,2022-10-02.18:28:14
DBLP,1824702,8344615,1,4,963.358441,0,100000,54.364987,118187,0,656630,0,0,0,-1,-1,-1,2022-10-02.18:28:32
DBLP,-1,-1,1,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,867.475,151.967,2022-10-02.18:29:07
Flickr,2302926,22838276,1,4,1285.883062,100000,0,243.602459,110044,130351,10818444,1,1,11089,-1,-1,-1,2022-10-02.18:29:45
Flickr,2302926,22838276,1,4,1293.272224,0,100000,172.898932,110044,0,8642827,0,0,0,-1,-1,-1,2022-10-02.18:30:23
Flickr,-1,-1,1,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,2803.46,390.088,2022-10-02.18:31:32
StackOverflow,2601978,28183518,1,4,2303.580555,100000,0,1652.082281,101477,176306,43483076,9,10,47318,-1,-1,-1,2022-10-02.18:32:44
StackOverflow,2601978,28183518,1,4,2302.194741,0,100000,857.354925,101477,0,24803420,0,0,0,-1,-1,-1,2022-10-02.18:33:52
StackOverflow,-1,-1,1,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,6841.4,862.096,2022-10-02.18:35:59
wiki-edits-sh,4579815,6265043,1,4,279.646262,100000,0,1811.730736,100867,116956,78568581,2,2,10631,-1,-1,-1,2022-10-02.18:36:10
wiki-edits-sh,4579815,6265043,1,4,280.265939,0,100000,1806.555564,100867,0,43642478,0,0,0,-1,-1,-1,2022-10-02.18:36:20
wiki-edits-sh,-1,-1,1,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-10-02.18:39:28
DBLP,1824702,8344615,2,4,947.775551,100000,0,52.558883,116759,146324,1119640,0,0,16713,-1,-1,-1,2022-10-02.18:39:46
DBLP,1824702,8344615,2,4,954.705695,0,100000,36.827974,115726,0,645733,0,0,0,-1,-1,-1,2022-10-02.18:40:03
DBLP,-1,-1,2,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,618.2,156.057,2022-10-02.18:40:39
Flickr,2302926,22838276,2,4,1281.013048,100000,0,179.545769,108584,128532,10402112,1,1,11035,-1,-1,-1,2022-10-02.18:41:17
Flickr,2302926,22838276,2,4,1295.531372,0,100000,110.524895,108736,0,8479981,0,0,0,-1,-1,-1,2022-10-02.18:41:54
Flickr,-1,-1,2,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,2233.48,473.363,2022-10-02.18:43:03
StackOverflow,2601978,28183518,2,4,2303.461256,100000,0,1018.893955,101441,176245,42324858,10,11,47339,-1,-1,-1,2022-10-02.18:44:14
StackOverflow,2601978,28183518,2,4,2301.093940,0,100000,537.305005,101244,0,24326638,0,0,0,-1,-1,-1,2022-10-02.18:45:23
StackOverflow,-1,-1,2,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,4985.91,804.091,2022-10-02.18:47:28
wiki-edits-sh,4579815,6265043,2,4,280.613167,100000,0,1512.646232,100706,117331,77388718,7,7,11179,-1,-1,-1,2022-10-02.18:47:38
wiki-edits-sh,4579815,6265043,2,4,279.171137,0,100000,1497.642314,100835,0,47304465,0,0,0,-1,-1,-1,2022-10-02.18:47:49
wiki-edits-sh,-1,-1,2,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-10-02.18:50:57
DBLP,1824702,8344615,4,4,952.048831,100000,0,39.000922,114824,144124,1026250,0,0,16778,-1,-1,-1,2022-10-02.18:51:15
