model,N,M,workers,alg,init-mstime,insert-num,remove-num,mstime,V*,V+,S,tag,batch-repeat,snum,assert,date
ssca2,1048577,157877986,1,3,142.215158,100000,0,100.228494,110805,157175,197851,1630669,-1,400000,-1,2021-10-14.04:50:27
ssca2,1048577,157877986,1,3,250.111924,100000,0,128.203574,128472,179427,336185,1761410,-1,800000,-1,2021-10-14.04:51:14
ssca2,1048577,157877986,1,3,379.587391,100000,0,147.173673,116983,200442,632263,1482493,-1,1600000,-1,2021-10-14.04:52:02
ssca2,1048577,157877986,1,3,504.247080,100000,0,187.842476,135878,226570,1375870,1462071,-1,3200000,-1,2021-10-14.04:52:50
ssca2,1048577,157877986,1,3,597.969960,100000,0,209.478942,151760,216129,2617542,1364167,-1,6400000,-1,2021-10-14.04:53:39
ssca2,1048577,157877986,1,3,727.700503,100000,0,238.749937,172508,210372,5333642,1280583,-1,12800000,-1,2021-10-14.04:54:29
ssca2,1048577,157877986,1,3,902.581730,100000,0,284.781365,206741,226454,11912903,1251191,-1,25600000,-1,2021-10-14.04:55:21
ssca2,1048577,157877986,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-14.04:56:07
ssca2,1048577,157877986,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-14.04:56:52
wiki-links,5710993,130160392,1,3,163.141656,100000,0,120.183518,159850,164241,172104,2407852,-1,100000,-1,2021-10-14.04:58:24
wiki-links,5710993,130160392,1,3,221.733976,100000,0,126.758525,135045,149991,188435,2110833,-1,200000,-1,2021-10-14.04:59:57
wiki-links,5710993,130160392,1,3,303.819954,100000,0,114.503956,119062,145663,218748,1731447,-1,400000,-1,2021-10-14.05:01:30
wiki-links,5710993,130160392,1,3,437.330263,100000,0,119.006838,112135,150605,419977,1497855,-1,800000,-1,2021-10-14.05:03:04
wiki-links,5710993,130160392,1,3,647.376204,100000,0,129.507570,105648,150547,581637,1328779,-1,1600000,-1,2021-10-14.05:04:37
wiki-links,5710993,130160392,1,3,981.453469,100000,0,137.947352,103875,151665,1084612,1154635,-1,3200000,-1,2021-10-14.05:06:12
wiki-links,5710993,130160392,1,3,1481.310771,100000,0,154.567494,105861,149785,2012289,1027352,-1,6400000,-1,2021-10-14.05:07:49
wiki-links,5710993,130160392,1,3,2273.087976,100000,0,179.150819,109850,148552,3576175,911102,-1,12800000,-1,2021-10-14.05:09:29
wiki-links,5710993,130160392,1,3,3506.398006,100000,0,248.923246,113149,146809,9027969,790021,-1,25600000,-1,2021-10-14.05:11:13
wiki-links,5710993,130160392,1,3,5565.459688,100000,0,310.750516,110030,138275,13815741,675869,-1,51200000,-1,2021-10-14.05:13:06
wiki-links,5710993,130160392,1,3,8969.963316,100000,0,552.487174,128984,154830,35223752,612714,-1,102400000,-1,2021-10-14.05:15:15
wikitalk,2394385,5021410,1,3,70.882470,100000,0,78.507238,107005,131495,624253,1496129,-1,100000,-1,2021-10-14.05:15:17
wikitalk,2394385,5021410,1,3,90.088929,100000,0,88.217259,100738,118570,1055591,1374705,-1,200000,-1,2021-10-14.05:15:19
wikitalk,2394385,5021410,1,3,115.620407,100000,0,100.051144,101010,116446,2041438,1316367,-1,400000,-1,2021-10-14.05:15:20
wikitalk,2394385,5021410,1,3,161.229428,100000,0,117.603072,100835,112690,3144460,1294028,-1,800000,-1,2021-10-14.05:15:22
wikitalk,2394385,5021410,1,3,229.981294,100000,0,136.294869,100563,110250,5402161,1176462,-1,1600000,-1,2021-10-14.05:15:25
wikitalk,2394385,5021410,1,3,350.283299,100000,0,183.407337,100686,110028,10564152,1112621,-1,3200000,-1,2021-10-14.05:15:27
wikitalk,2394385,5021410,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-14.05:15:29
wikitalk,2394385,5021410,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-14.05:15:30
wikitalk,2394385,5021410,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-14.05:15:32
wikitalk,2394385,5021410,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-14.05:15:33
wikitalk,2394385,5021410,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-14.05:15:34
wiki_talk_en,2987536,24981163,1,3,93.980562,100000,0,83.870996,107458,144447,1084905,1482362,-1,100000,-1,2021-10-14.05:15:39
wiki_talk_en,2987536,24981163,1,3,114.068622,100000,0,93.902067,101253,130507,1374895,1365723,-1,200000,-1,2021-10-14.05:15:43
wiki_talk_en,2987536,24981163,1,3,134.144785,100000,0,104.551912,100492,121039,1963271,1305805,-1,400000,-1,2021-10-14.05:15:48
wiki_talk_en,2987536,24981163,1,3,178.620912,100000,0,122.310660,100096,118577,3597541,1218976,-1,800000,-1,2021-10-14.05:15:53
wiki_talk_en,2987536,24981163,1,3,250.583281,100000,0,147.328944,100798,113554,5734188,1152650,-1,1600000,-1,2021-10-14.05:15:58
wiki_talk_en,2987536,24981163,1,3,367.299954,100000,0,179.499073,99781,111038,9387435,1052462,-1,3200000,-1,2021-10-14.05:16:03
wiki_talk_en,2987536,24981163,1,3,558.684426,100000,0,290.013248,100642,110677,20488727,976828,-1,6400000,-1,2021-10-14.05:16:10
wiki_talk_en,2987536,24981163,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-14.05:16:14
wiki_talk_en,2987536,24981163,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-14.05:16:18
wiki_talk_en,2987536,24981163,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-14.05:16:22
wiki_talk_en,2987536,24981163,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-14.05:16:26
ba-1m-8m,1000000,7999964,1,13,29.428734,100000,0,92.118871,166972,177867,198924,173963,5,100000,-1,2021-10-14.05:16:30
ba-1m-8m,1000000,7999964,1,13,66.790467,100000,0,86.122878,129555,151528,174474,142518,4,200000,-1,2021-10-14.05:16:33
ba-1m-8m,1000000,7999964,1,13,124.237198,100000,0,101.794180,111814,155330,246357,162657,4,400000,-1,2021-10-14.05:16:36
ba-1m-8m,1000000,7999964,1,13,208.269955,100000,0,111.581876,109467,144647,280801,192950,4,800000,-1,2021-10-14.05:16:40
ba-1m-8m,1000000,7999964,1,13,319.484225,100000,0,129.810858,111962,154441,477651,196015,4,1600000,-1,2021-10-14.05:16:44
ba-1m-8m,1000000,7999964,1,13,435.023688,100000,0,176.483710,66432,169630,1264313,138205,3,3200000,-1,2021-10-14.05:16:49
ba-1m-8m,1000000,7999964,1,13,554.316879,100000,0,181.392834,52159,140065,1347334,105846,5,6400000,-1,2021-10-14.05:16:54
ba-1m-8m,1000000,7999964,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-14.05:16:57
ba-1m-8m,1000000,7999964,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-14.05:17:00
ba-1m-8m,1000000,7999964,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-14.05:17:03
ba-1m-8m,1000000,7999964,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-14.05:17:06
baidu,2141301,17794839,1,13,63.989640,100000,0,92.919758,137804,163736,239369,154214,7,100000,-1,2021-10-14.05:17:26
baidu,2141301,17794839,1,13,99.025134,100000,0,89.029773,115128,137428,233290,147263,5,200000,-1,2021-10-14.05:17:45
baidu,2141301,17794839,1,13,144.285533,100000,0,94.932920,107267,131477,332983,159266,6,400000,-1,2021-10-14.05:18:05
baidu,2141301,17794839,1,13,216.162025,100000,0,100.609697,106148,130985,722886,123603,4,800000,-1,2021-10-14.05:18:24
baidu,2141301,17794839,1,13,322.603389,100000,0,107.159238,98877,127208,1010193,115976,4,1600000,-1,2021-10-14.05:18:45
baidu,2141301,17794839,1,13,478.994685,100000,0,130.015556,102811,128913,2547945,117985,5,3200000,-1,2021-10-14.05:19:05
baidu,2141301,17794839,1,13,715.550484,100000,0,145.742042,99431,124739,3384358,113888,6,6400000,-1,2021-10-14.05:19:27
baidu,2141301,17794839,1,13,1091.237312,100000,0,186.877481,97301,123141,6092421,112221,5,12800000,-1,2021-10-14.05:19:50
baidu,2141301,17794839,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-14.05:20:08
baidu,2141301,17794839,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-14.05:20:25
baidu,2141301,17794839,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-14.05:20:42
dbpedia,3966925,13820853,1,13,118.457277,100000,0,91.920092,145699,151034,208820,148926,4,100000,-1,2021-10-14.05:20:53
dbpedia,3966925,13820853,1,13,157.008466,100000,0,84.771151,128833,135630,164898,132566,3,200000,-1,2021-10-14.05:21:03
dbpedia,3966925,13820853,1,13,214.638156,100000,0,85.584451,117442,129796,208648,124192,3,400000,-1,2021-10-14.05:21:14
dbpedia,3966925,13820853,1,13,309.033496,100000,0,87.987443,109557,126095,213166,118538,3,800000,-1,2021-10-14.05:21:26
dbpedia,3966925,13820853,1,13,468.637512,100000,0,95.025864,105216,124738,405910,115897,4,1600000,-1,2021-10-14.05:21:38
dbpedia,3966925,13820853,1,13,728.650584,100000,0,107.945992,101668,122569,552856,113225,4,3200000,-1,2021-10-14.05:21:50
dbpedia,3966925,13820853,1,13,1091.647353,100000,0,115.082511,100240,121752,887993,112290,4,6400000,-1,2021-10-14.05:22:05
dbpedia,3966925,13820853,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-14.05:22:14
dbpedia,3966925,13820853,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-14.05:22:23
dbpedia,3966925,13820853,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-14.05:22:33
dbpedia,3966925,13820853,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-14.05:22:42
er-1m-8m,1000000,8000000,1,13,29.087515,100000,0,94.613764,181188,183814,195776,182712,3,100000,-1,2021-10-14.05:22:48
er-1m-8m,1000000,8000000,1,13,71.693603,100000,0,88.869354,148564,158279,168474,154018,3,200000,-1,2021-10-14.05:22:53
er-1m-8m,1000000,8000000,1,13,139.596832,100000,0,94.959515,99601,144299,167343,127295,4,400000,-1,2021-10-14.05:22:59
er-1m-8m,1000000,8000000,1,13,249.859950,100000,0,150.980803,157399,200971,412064,248948,4,800000,-1,2021-10-14.05:23:05
er-1m-8m,1000000,8000000,1,13,383.009550,100000,0,201.990749,44238,228031,702813,185604,4,1600000,-1,2021-10-14.05:23:12
er-1m-8m,1000000,8000000,1,13,533.708163,100000,0,177.773571,36244,143794,609078,105751,5,3200000,-1,2021-10-14.05:23:20
er-1m-8m,1000000,8000000,1,13,759.905136,100000,0,952.559588,772064,812483,11080790,799755,4,6400000,-1,2021-10-14.05:23:29
er-1m-8m,1000000,8000000,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-14.05:23:34
er-1m-8m,1000000,8000000,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-14.05:23:40
er-1m-8m,1000000,8000000,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-14.05:23:45
er-1m-8m,1000000,8000000,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-14.05:23:50
livej,4847571,68993773,1,13,143.486778,100000,0,104.569270,176536,184302,200453,181600,6,100000,-1,2021-10-14.05:24:23
livej,4847571,68993773,1,13,193.699341,100000,0,101.952039,152296,166139,190871,162645,4,200000,-1,2021-10-14.05:24:57
livej,4847571,68993773,1,13,271.713467,100000,0,106.176729,129643,154832,211360,146722,5,400000,-1,2021-10-14.05:25:30
livej,4847571,68993773,1,13,405.248643,100000,0,114.551326,116186,153418,302018,140482,4,800000,-1,2021-10-14.05:26:04
livej,4847571,68993773,1,13,612.583401,100000,0,125.859627,109354,152998,517542,135837,5,1600000,-1,2021-10-14.05:26:38
livej,4847571,68993773,1,13,940.045959,100000,0,136.113033,108282,151945,897531,134102,5,3200000,-1,2021-10-14.05:27:13
livej,4847571,68993773,1,13,1429.270221,100000,0,157.117374,104852,151742,1752820,133125,4,6400000,-1,2021-10-14.05:27:50
livej,4847571,68993773,1,13,2184.756364,100000,0,181.334567,103183,149245,2994584,130856,4,12800000,-1,2021-10-14.05:28:30
livej,4847571,68993773,1,13,3380.859463,100000,0,228.072938,103166,145471,5325431,128231,5,25600000,-1,2021-10-14.05:29:15
livej,4847571,68993773,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-14.05:29:46
livej,4847571,68993773,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-14.05:30:17
patent,6009555,16518948,1,13,177.239445,100000,0,115.769764,188817,190021,197285,189491,3,100000,-1,2021-10-14.05:30:40
patent,6009555,16518948,1,13,234.013637,100000,0,110.629130,170175,173867,180065,172212,3,200000,-1,2021-10-14.05:31:03
patent,6009555,16518948,1,13,334.969343,100000,0,107.873890,142751,156374,168073,150575,3,400000,-1,2021-10-14.05:31:25
patent,6009555,16518948,1,13,507.043736,100000,0,116.289154,116844,151273,201148,137828,4,800000,-1,2021-10-14.05:31:49
patent,6009555,16518948,1,13,784.936153,100000,0,135.665350,114979,159892,300706,142133,4,1600000,-1,2021-10-14.05:32:13
patent,6009555,16518948,1,13,1214.674037,100000,0,152.774503,105780,162040,505148,141023,4,3200000,-1,2021-10-14.05:32:39
patent,6009555,16518948,1,13,1841.326157,100000,0,179.295909,105225,167864,903940,144901,4,6400000,-1,2021-10-14.05:33:06
patent,6009555,16518948,1,13,2789.744809,100000,0,227.370025,100734,167133,1657666,143465,3,12800000,-1,2021-10-14.05:33:37
patent,6009555,16518948,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-14.05:33:57
patent,6009555,16518948,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-14.05:34:16
patent,6009555,16518948,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-14.05:34:35
pokec,1632804,30622564,1,13,48.774212,100000,0,98.097132,170346,178789,197629,175676,5,100000,-1,2021-10-14.05:34:52
pokec,1632804,30622564,1,13,90.604739,100000,0,93.050384,129419,154135,175919,144496,4,200000,-1,2021-10-14.05:35:09
pokec,1632804,30622564,1,13,154.408537,100000,0,115.084809,120809,164644,276649,183968,4,400000,-1,2021-10-14.05:35:26
pokec,1632804,30622564,1,13,249.102112,100000,0,121.064615,101271,150556,355830,180103,5,800000,-1,2021-10-14.05:35:44
pokec,1632804,30622564,1,13,382.656339,100000,0,134.305233,87240,154015,601021,132797,4,1600000,-1,2021-10-14.05:36:01
pokec,1632804,30622564,1,13,556.710749,100000,0,217.468503,170032,219253,2272784,200743,4,3200000,-1,2021-10-14.05:36:20
pokec,1632804,30622564,1,13,806.253197,100000,0,174.866174,86985,148845,2012869,126135,4,6400000,-1,2021-10-14.05:36:40
pokec,1632804,30622564,1,13,1214.015913,100000,0,228.408268,85314,151226,3742696,128483,4,12800000,-1,2021-10-14.05:37:01
pokec,1632804,30622564,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-14.05:37:17
pokec,1632804,30622564,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-14.05:37:33
pokec,1632804,30622564,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-14.05:37:48
rmat-1m-8m,999760,7810950,1,13,29.219252,100000,0,73.155462,118139,156582,510538,140494,14,100000,-1,2021-10-14.05:37:51
rmat-1m-8m,999760,7810950,1,13,46.212891,100000,0,75.804078,104511,127845,759487,153941,11,200000,-1,2021-10-14.05:37:54
rmat-1m-8m,999760,7810950,1,13,68.908693,100000,0,82.576558,102081,123149,1419401,148935,11,400000,-1,2021-10-14.05:37:57
rmat-1m-8m,999760,7810950,1,13,100.954369,100000,0,95.350422,101188,120935,2765261,128159,10,800000,-1,2021-10-14.05:38:01
rmat-1m-8m,999760,7810950,1,13,148.142784,100000,0,119.430123,100556,120692,5456241,117195,14,1600000,-1,2021-10-14.05:38:04
rmat-1m-8m,999760,7810950,1,13,220.485411,100000,0,160.999960,100040,119104,10612679,110766,10,3200000,-1,2021-10-14.05:38:08
rmat-1m-8m,999760,7810950,1,13,337.000748,100000,0,240.766617,100600,118991,21030389,110707,9,6400000,-1,2021-10-14.05:38:12
rmat-1m-8m,999760,7810950,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-14.05:38:15
rmat-1m-8m,999760,7810950,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-14.05:38:18
rmat-1m-8m,999760,7810950,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-14.05:38:21
rmat-1m-8m,999760,7810950,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-14.05:38:24
roadNetCA,1971281,5533214,1,13,57.219829,100000,0,80.745427,192298,192609,198157,192480,3,100000,-1,2021-10-14.05:38:26
roadNetCA,1971281,5533214,1,13,85.567126,100000,0,81.240955,177711,179294,184460,178553,3,200000,-1,2021-10-14.05:38:28
roadNetCA,1971281,5533214,1,13,129.080814,100000,0,79.761455,151422,159222,165098,155631,3,400000,-1,2021-10-14.05:38:30
roadNetCA,1971281,5533214,1,13,203.972931,100000,0,85.103766,111827,146225,166501,131824,3,800000,-1,2021-10-14.05:38:32
roadNetCA,1971281,5533214,1,13,357.556616,100000,0,147.994594,152328,236595,445497,273697,3,1600000,-1,2021-10-14.05:38:35
roadNetCA,1971281,5533214,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-14.05:38:36
roadNetCA,1971281,5533214,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-14.05:38:38
roadNetCA,1971281,5533214,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-14.05:38:40
roadNetCA,1971281,5533214,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-14.05:38:41
roadNetCA,1971281,5533214,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-14.05:38:43
roadNetCA,1971281,5533214,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-14.05:38:44
ssca2,1048577,157877986,1,13,29.921811,100000,0,93.659527,180465,183466,195953,182217,3,100000,-1,2021-10-14.05:39:30
ssca2,1048577,157877986,1,13,72.312561,100000,0,88.752613,147317,158438,170296,153598,4,200000,-1,2021-10-14.05:40:17
ssca2,1048577,157877986,1,13,140.734639,100000,0,101.582984,110805,153164,197313,149806,4,400000,-1,2021-10-14.05:41:03
ssca2,1048577,157877986,1,13,249.738434,100000,0,133.211124,128472,171945,331295,219725,4,800000,-1,2021-10-14.05:41:50
ssca2,1048577,157877986,1,13,380.555429,100000,0,161.238042,116983,183012,580283,224224,4,1600000,-1,2021-10-14.05:42:37
ssca2,1048577,157877986,1,13,499.522746,100000,0,201.894868,135878,202483,1245015,226737,4,3200000,-1,2021-10-14.05:43:25
ssca2,1048577,157877986,1,13,599.490638,100000,0,226.839525,151760,200414,2478644,211765,4,6400000,-1,2021-10-14.05:44:14
ssca2,1048577,157877986,1,13,731.066932,100000,0,260.215879,172508,201141,5174255,192684,4,12800000,-1,2021-10-14.05:45:04
ssca2,1048577,157877986,1,13,912.371795,100000,0,306.237824,206741,222592,11805164,216208,5,25600000,-1,2021-10-14.05:45:57
ssca2,1048577,157877986,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-14.05:46:42
ssca2,1048577,157877986,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-14.05:47:28
wiki-links,5710993,130160392,1,13,169.878336,100000,0,108.176029,159850,167076,212430,164297,5,100000,-1,2021-10-14.05:49:00
wiki-links,5710993,130160392,1,13,222.784988,100000,0,102.443919,135045,148242,192275,142778,4,200000,-1,2021-10-14.05:50:33
wiki-links,5710993,130160392,1,13,305.901668,100000,0,109.225846,119062,142027,215342,149018,4,400000,-1,2021-10-14.05:52:06
wiki-links,5710993,130160392,1,13,436.216043,100000,0,117.124503,112135,141416,340106,129381,4,800000,-1,2021-10-14.05:53:40
wiki-links,5710993,130160392,1,13,648.201954,100000,0,125.736138,105648,140035,499707,126100,4,1600000,-1,2021-10-14.05:55:14
wiki-links,5710993,130160392,1,13,980.908827,100000,0,141.158955,103875,141680,940031,126693,5,3200000,-1,2021-10-14.05:56:49
wiki-links,5710993,130160392,1,13,1483.350066,100000,0,164.335470,105861,142418,1770030,127522,4,6400000,-1,2021-10-14.05:58:26
wiki-links,5710993,130160392,1,13,2280.653580,100000,0,203.381656,109850,142885,3348728,129041,4,12800000,-1,2021-10-14.06:00:06
wiki-links,5710993,130160392,1,13,3545.778725,100000,0,293.568095,113149,142318,8694215,129905,4,25600000,-1,2021-10-14.06:01:50
wiki-links,5710993,130160392,1,13,5571.093083,100000,0,383.444763,110030,134599,12862927,123750,4,51200000,-1,2021-10-14.06:03:44
wiki-links,5710993,130160392,1,13,9033.243136,100000,0,679.098017,128984,150216,32765058,140704,4,102400000,-1,2021-10-14.06:05:54
wikitalk,2394385,5021410,1,13,70.458753,100000,0,69.190977,107005,123271,457648,116480,10,100000,-1,2021-10-14.06:05:55
wikitalk,2394385,5021410,1,13,90.052328,100000,0,64.619306,100738,109014,700372,111507,11,200000,-1,2021-10-14.06:05:57
wikitalk,2394385,5021410,1,13,115.415704,100000,0,72.199688,101010,107210,1238338,107067,9,400000,-1,2021-10-14.06:05:59
wikitalk,2394385,5021410,1,13,159.218251,100000,0,83.647329,100835,106472,2281366,104072,10,800000,-1,2021-10-14.06:06:01
wikitalk,2394385,5021410,1,13,228.796668,100000,0,105.849391,100563,105750,4448859,103449,11,1600000,-1,2021-10-14.06:06:03
wikitalk,2394385,5021410,1,13,350.039178,100000,0,151.177533,100686,105604,8645090,103370,9,3200000,-1,2021-10-14.06:06:06
wikitalk,2394385,5021410,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-14.06:06:07
wikitalk,2394385,5021410,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-14.06:06:08
wikitalk,2394385,5021410,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-14.06:06:10
wikitalk,2394385,5021410,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-14.06:06:11
wikitalk,2394385,5021410,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-14.06:06:12
wiki_talk_en,2987536,24981163,1,13,94.157274,100000,0,71.282100,107458,127551,489939,119180,11,100000,-1,2021-10-14.06:06:17
wiki_talk_en,2987536,24981163,1,13,113.415654,100000,0,66.533922,101253,110305,623219,113693,9,200000,-1,2021-10-14.06:06:21
wiki_talk_en,2987536,24981163,1,13,133.351613,100000,0,72.589445,100492,108068,1115141,109672,9,400000,-1,2021-10-14.06:06:26
wiki_talk_en,2987536,24981163,1,13,177.623644,100000,0,85.374586,100096,106762,2081942,105240,9,800000,-1,2021-10-14.06:06:31
wiki_talk_en,2987536,24981163,1,13,249.735800,100000,0,116.007352,100798,106969,4701906,104389,8,1600000,-1,2021-10-14.06:06:36
wiki_talk_en,2987536,24981163,1,13,369.116650,100000,0,148.847732,99781,105475,7573922,102978,9,3200000,-1,2021-10-14.06:06:41
wiki_talk_en,2987536,24981163,1,13,560.491639,100000,0,267.064298,100642,106031,18257557,103599,11,6400000,-1,2021-10-14.06:06:48
wiki_talk_en,2987536,24981163,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-14.06:06:52
wiki_talk_en,2987536,24981163,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-14.06:06:56
wiki_talk_en,2987536,24981163,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-14.06:07:00
wiki_talk_en,2987536,24981163,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-14.06:07:04
ba-1m-8m,1000000,7999964,1,2,71.473120,100000,0,168.911176,166972,170041,175378,0,-1,100000,-1,2021-10-14.06:07:08
ba-1m-8m,1000000,7999964,1,2,109.614415,100000,0,182.365793,129555,142723,169854,0,-1,200000,-1,2021-10-14.06:07:12
ba-1m-8m,1000000,7999964,1,2,169.331740,100000,0,239.268016,111814,143800,254941,0,-1,400000,-1,2021-10-14.06:07:16
ba-1m-8m,1000000,7999964,1,2,255.516768,100000,0,247.149113,109467,131666,281830,0,-1,800000,-1,2021-10-14.06:07:21
ba-1m-8m,1000000,7999964,1,2,355.745217,100000,0,322.937094,111962,142968,498142,0,-1,1600000,-1,2021-10-14.06:07:26
ba-1m-8m,1000000,7999964,1,2,479.597505,100000,0,872.832183,66432,159442,1624946,0,-1,3200000,-1,2021-10-14.06:07:34
ba-1m-8m,1000000,7999964,1,2,620.723356,100000,0,802.822382,52159,112673,1467278,0,-1,6400000,-1,2021-10-14.06:07:47
ba-1m-8m,1000000,7999964,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-14.06:07:50
ba-1m-8m,1000000,7999964,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-14.06:07:53
ba-1m-8m,1000000,7999964,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-14.06:07:56
ba-1m-8m,1000000,7999964,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-14.06:07:59
baidu,2141301,17794839,1,2,160.622261,100000,0,190.044749,137804,150108,202927,0,-1,100000,-1,2021-10-14.06:08:19
baidu,2141301,17794839,1,2,195.040354,100000,0,201.626473,115128,131320,227657,0,-1,200000,-1,2021-10-14.06:08:39
baidu,2141301,17794839,1,2,240.592623,100000,0,220.369498,107267,126127,352054,0,-1,400000,-1,2021-10-14.06:08:59
baidu,2141301,17794839,1,2,299.974269,100000,0,260.319482,106148,130142,876306,0,-1,800000,-1,2021-10-14.06:09:20
baidu,2141301,17794839,1,2,391.656661,100000,0,286.177736,98877,125780,1339780,0,-1,1600000,-1,2021-10-14.06:09:41
baidu,2141301,17794839,1,2,538.321828,100000,0,346.316454,102811,132356,3659269,0,-1,3200000,-1,2021-10-14.06:10:03
baidu,2141301,17794839,1,2,765.541766,100000,0,329.246014,99431,125382,4786693,0,-1,6400000,-1,2021-10-14.06:10:26
baidu,2141301,17794839,1,2,1135.455395,100000,0,356.269499,97301,118776,7473750,0,-1,12800000,-1,2021-10-14.06:10:51
baidu,2141301,17794839,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-14.06:11:08
baidu,2141301,17794839,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-14.06:11:25
baidu,2141301,17794839,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021-10-14.06:11:42
dbpedia,3966925,13820853,1,2,305.111942,100000,0,187.774129,145699,147628,177671,0,-1,100000,-1,2021-10-14.06:11:54
dbpedia,3966925,13820853,1,2,341.702152,100000,0,178.950173,128833,132850,159628,0,-1,200000,-1,2021-10-14.06:12:05
