model,N,M,workers,alg,init-mstime,insert-num,remove-num,mstime,V*,V+,S,relabel,tag,subtag,assert,Insert,Delete,date
er-1m-8m,-1,-1,2,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1966.53,191.949,2022-09-24.02:32:21
livej,4847571,68993773,2,4,4865.560982,100000,0,302.573082,114236,160016,11297521,6,6,28003,-1,-1,-1,2022-09-24.02:33:25
livej,4847571,68993773,2,4,4860.600757,0,100000,162.228314,114144,0,8546224,0,0,0,-1,-1,-1,2022-09-24.02:34:26
livej,-1,-1,2,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1146.56,279.264,2022-09-24.02:36:03
patent,6009555,16518948,2,4,3607.941387,100000,0,177.246254,105811,181461,2383887,25,27,50757,-1,-1,-1,2022-09-24.02:36:46
patent,6009555,16518948,2,4,3621.480376,0,100000,85.443911,105611,0,1467021,0,0,0,-1,-1,-1,2022-09-24.02:37:28
patent,-1,-1,2,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2051.79,226.183,2022-09-24.02:38:13
pokec,1632804,30622564,2,4,1607.332299,100000,0,232.249088,84929,145986,5725461,30,32,40175,-1,-1,-1,2022-09-24.02:38:44
pokec,1632804,30622564,2,4,1598.316783,0,100000,108.705351,84833,0,3187007,0,0,0,-1,-1,-1,2022-09-24.02:39:13
pokec,-1,-1,2,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2098.02,253.827,2022-09-24.02:40:00
rmat-1m-8m,999760,7810950,2,4,435.559094,100000,0,448.023627,100489,133849,30196787,9,9,20362,-1,-1,-1,2022-09-24.02:40:04
rmat-1m-8m,999760,7810950,2,4,436.078424,0,100000,375.942066,100483,0,22339286,0,0,0,-1,-1,-1,2022-09-24.02:40:08
rmat-1m-8m,-1,-1,2,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1944.84,695.039,2022-09-24.02:40:21
roadNetCA,1971281,5533214,2,4,812.472975,100000,0,103.573447,60980,255388,624231,122,136,146093,-1,-1,-1,2022-09-24.02:40:25
roadNetCA,1971281,5533214,2,4,812.040163,0,100000,28.583144,61250,0,96213,0,0,0,-1,-1,-1,2022-09-24.02:40:29
roadNetCA,-1,-1,2,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,362.332,112.236,2022-09-24.02:40:35
wiki-links,5710993,130160392,2,4,8856.403320,100000,0,1465.224083,187660,217254,60936757,55,60,18282,-1,-1,-1,2022-09-24.02:43:17
wiki-links,5710993,130160392,2,4,8902.100529,0,100000,1080.318890,187610,0,54812338,0,0,0,-1,-1,-1,2022-09-24.02:45:52
wiki-links,-1,-1,2,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1722.77,719.209,2022-09-24.02:50:21
wikitalk,2394385,5021410,2,4,387.065620,100000,0,450.405075,100490,109321,14489307,4,4,5409,-1,-1,-1,2022-09-24.02:50:24
wikitalk,2394385,5021410,2,4,379.434784,0,100000,414.387198,100548,0,10989756,0,0,0,-1,-1,-1,2022-09-24.02:50:28
wikitalk,-1,-1,2,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,883.219,365.015,2022-09-24.02:50:36
wiki_talk_en,2987536,24981163,2,4,679.646882,100000,0,796.145492,101018,110649,25410060,1,1,5859,-1,-1,-1,2022-09-24.02:50:44
wiki_talk_en,2987536,24981163,2,4,680.551494,0,100000,817.549601,101141,0,21236307,0,0,0,-1,-1,-1,2022-09-24.02:50:51
wiki_talk_en,-1,-1,2,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2226.91,798.6,2022-09-24.02:51:08
ba-1m-8m,1000000,7999964,4,4,526.616196,100000,0,120.930065,21972,165654,1807691,0,0,89330,-1,-1,-1,2022-09-24.02:51:13
ba-1m-8m,1000000,7999964,4,4,490.975289,0,100000,23.112430,21947,0,151197,0,0,0,-1,-1,-1,2022-09-24.02:51:17
ba-1m-8m,-1,-1,4,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20731.9,254.522,2022-09-24.02:51:52
baidu,2141301,17794839,4,4,1485.662500,100000,0,181.894701,97930,131390,8559352,7,8,20816,-1,-1,-1,2022-09-24.02:52:22
baidu,2141301,17794839,4,4,1489.077076,0,100000,126.547048,97982,0,5415501,0,0,0,-1,-1,-1,2022-09-24.02:52:52
baidu,-1,-1,4,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,783.267,331.698,2022-09-24.02:53:24
dbpedia,3966925,13820853,4,4,1931.756551,100000,0,99.480206,100244,127050,1603527,15,15,16608,-1,-1,-1,2022-09-24.02:53:44
dbpedia,3966925,13820853,4,4,1913.620965,0,100000,531.644794,100867,0,906598,0,0,0,-1,-1,-1,2022-09-24.02:54:03
dbpedia,-1,-1,4,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,808.413,313.759,2022-09-24.02:54:33
er-1m-8m,1000000,8000000,4,4,789.123226,100000,0,40.948154,38792,65222,629782,0,0,15237,-1,-1,-1,2022-09-24.02:54:45
er-1m-8m,1000000,8000000,4,4,779.453413,0,100000,27.988561,38542,0,412016,0,0,0,-1,-1,-1,2022-09-24.02:54:55
er-1m-8m,-1,-1,4,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2176.53,203.275,2022-09-24.02:55:12
livej,4847571,68993773,4,4,4870.430422,100000,0,178.849503,114080,159844,10495310,6,6,28008,-1,-1,-1,2022-09-24.02:56:16
livej,4847571,68993773,4,4,4867.017344,0,100000,89.804251,113585,0,7938143,0,0,0,-1,-1,-1,2022-09-24.02:57:18
livej,-1,-1,4,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,785.162,262.563,2022-09-24.02:58:54
patent,6009555,16518948,4,4,3616.352099,100000,0,108.250440,105287,181076,2312699,27,29,50973,-1,-1,-1,2022-09-24.02:59:38
patent,6009555,16518948,4,4,3617.122233,0,100000,51.741674,103810,0,1383734,0,0,0,-1,-1,-1,2022-09-24.03:00:19
patent,-1,-1,4,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1386.37,211.374,2022-09-24.03:01:04
pokec,1632804,30622564,4,4,1603.430970,100000,0,129.568377,84719,145778,5516741,34,36,40243,-1,-1,-1,2022-09-24.03:01:35
pokec,1632804,30622564,4,4,1621.524250,0,100000,63.890391,84273,0,2986963,0,0,0,-1,-1,-1,2022-09-24.03:02:04
pokec,-1,-1,4,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2003.92,257.265,2022-09-24.03:02:52
rmat-1m-8m,999760,7810950,4,4,433.744685,100000,0,316.323549,100397,133656,28279584,6,6,20325,-1,-1,-1,2022-09-24.03:02:55
rmat-1m-8m,999760,7810950,4,4,436.050274,0,100000,220.165042,100313,0,21281427,0,0,0,-1,-1,-1,2022-09-24.03:02:59
rmat-1m-8m,-1,-1,4,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2801.04,1006,2022-09-24.03:03:13
roadNetCA,1971281,5533214,4,4,805.009214,100000,0,65.247533,59410,254752,616509,124,137,146174,-1,-1,-1,2022-09-24.03:03:17
roadNetCA,1971281,5533214,4,4,811.293485,0,100000,16.998769,60586,0,95466,0,0,0,-1,-1,-1,2022-09-24.03:03:21
roadNetCA,-1,-1,4,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,403.436,120.263,2022-09-24.03:03:27
wiki-links,5710993,130160392,4,4,8860.911431,100000,0,1104.719396,187612,217905,56968563,63,68,18977,-1,-1,-1,2022-09-24.03:06:09
wiki-links,5710993,130160392,4,4,8995.300562,0,100000,689.690771,187250,0,51317249,0,0,0,-1,-1,-1,2022-09-24.03:08:42
wiki-links,-1,-1,4,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1142.11,595.235,2022-09-24.03:13:11
wikitalk,2394385,5021410,4,4,383.834807,100000,0,357.517894,100296,109119,14062475,4,4,5423,-1,-1,-1,2022-09-24.03:13:14
wikitalk,2394385,5021410,4,4,380.800634,0,100000,248.273686,100484,0,10852289,0,0,0,-1,-1,-1,2022-09-24.03:13:17
wikitalk,-1,-1,4,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,863.332,381.065,2022-09-24.03:13:26
wiki_talk_en,2987536,24981163,4,4,678.706864,100000,0,676.018325,100846,110472,24567733,0,0,5863,-1,-1,-1,2022-09-24.03:13:33
wiki_talk_en,2987536,24981163,4,4,677.445488,0,100000,497.148058,101096,0,21029351,0,0,0,-1,-1,-1,2022-09-24.03:13:40
wiki_talk_en,-1,-1,4,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2676.44,997.488,2022-09-24.03:13:57
ba-1m-8m,1000000,7999964,8,4,523.522077,100000,0,88.516720,21658,165279,1690368,0,0,89332,-1,-1,-1,2022-09-24.03:14:03
ba-1m-8m,1000000,7999964,8,4,496.901912,0,100000,18.167440,21761,0,145375,0,0,0,-1,-1,-1,2022-09-24.03:14:07
ba-1m-8m,-1,-1,8,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21074.4,257.482,2022-09-24.03:14:42
baidu,2141301,17794839,8,4,1508.805173,100000,0,142.069097,97710,130936,7924253,8,9,20717,-1,-1,-1,2022-09-24.03:15:13
baidu,2141301,17794839,8,4,1486.043442,0,100000,98.195428,95104,0,4598821,0,0,0,-1,-1,-1,2022-09-24.03:15:42
baidu,-1,-1,8,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,842.79,414.447,2022-09-24.03:16:14
dbpedia,3966925,13820853,8,4,1945.065210,100000,0,95.353724,99113,126068,1483264,14,14,16638,-1,-1,-1,2022-09-24.03:16:35
dbpedia,3966925,13820853,8,4,1921.682352,0,100000,538.602568,100814,0,906713,0,0,0,-1,-1,-1,2022-09-24.03:16:54
dbpedia,-1,-1,8,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,777.402,385.086,2022-09-24.03:17:24
er-1m-8m,1000000,8000000,8,4,791.601972,100000,0,31.834918,38590,65113,598387,0,0,15219,-1,-1,-1,2022-09-24.03:17:36
er-1m-8m,1000000,8000000,8,4,796.402497,0,100000,20.576773,35436,0,384239,0,0,0,-1,-1,-1,2022-09-24.03:17:46
er-1m-8m,-1,-1,8,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2115.89,195.394,2022-09-24.03:18:03
livej,4847571,68993773,8,4,4885.375844,100000,0,156.579452,113754,159453,8574806,5,5,28056,-1,-1,-1,2022-09-24.03:19:07
livej,4847571,68993773,8,4,4858.537440,0,100000,77.211544,108274,0,5888560,0,0,0,-1,-1,-1,2022-09-24.03:20:08
livej,-1,-1,8,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,594.417,334.99,2022-09-24.03:21:45
patent,6009555,16518948,8,4,3616.363007,100000,0,88.132973,104504,180542,2105528,27,29,50963,-1,-1,-1,2022-09-24.03:22:29
patent,6009555,16518948,8,4,3621.007559,0,100000,39.009732,96346,0,1246682,0,0,0,-1,-1,-1,2022-09-24.03:23:10
patent,-1,-1,8,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1219.59,306.69,2022-09-24.03:23:56
pokec,1632804,30622564,8,4,1607.941234,100000,0,99.327426,84332,145125,4931052,28,31,40001,-1,-1,-1,2022-09-24.03:24:26
pokec,1632804,30622564,8,4,1599.647310,0,100000,44.141446,77515,0,2678585,0,0,0,-1,-1,-1,2022-09-24.03:24:55
pokec,-1,-1,8,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1910.43,291.825,2022-09-24.03:25:43
rmat-1m-8m,999760,7810950,8,4,435.338072,100000,0,302.536025,100012,133177,23263650,6,7,20468,-1,-1,-1,2022-09-24.03:25:47
rmat-1m-8m,999760,7810950,8,4,435.952884,0,100000,168.985496,96983,0,18983189,0,0,0,-1,-1,-1,2022-09-24.03:25:50
rmat-1m-8m,-1,-1,8,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2819.75,1043.89,2022-09-24.03:26:04
roadNetCA,1971281,5533214,8,4,816.594840,100000,0,62.250759,53608,252628,592362,120,134,146123,-1,-1,-1,2022-09-24.03:26:08
roadNetCA,1971281,5533214,8,4,815.729037,0,100000,23.655585,59494,0,95092,0,0,0,-1,-1,-1,2022-09-24.03:26:12
roadNetCA,-1,-1,8,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,399.709,123.807,2022-09-24.03:26:19
wiki-links,5710993,130160392,8,4,8851.098348,100000,0,1021.979204,187509,216907,47281258,52,57,18116,-1,-1,-1,2022-09-24.03:29:01
wiki-links,5710993,130160392,8,4,8899.613808,0,100000,554.485992,184779,0,43827526,0,0,0,-1,-1,-1,2022-09-24.03:31:35
wiki-links,-1,-1,8,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,855.946,601.456,2022-09-24.03:36:01
wikitalk,2394385,5021410,8,4,386.810694,100000,0,351.370965,100038,108793,13099322,3,4,5422,-1,-1,-1,2022-09-24.03:36:05
wikitalk,2394385,5021410,8,4,380.110375,0,100000,197.551358,99558,0,10670866,0,0,0,-1,-1,-1,2022-09-24.03:36:08
wikitalk,-1,-1,8,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,857.786,422.917,2022-09-24.03:36:16
wiki_talk_en,2987536,24981163,8,4,689.707453,100000,0,675.464126,100641,110241,23101754,1,1,5884,-1,-1,-1,2022-09-24.03:36:24
wiki_talk_en,2987536,24981163,8,4,678.444854,0,100000,376.497413,100377,0,20678047,0,0,0,-1,-1,-1,2022-09-24.03:36:31
wiki_talk_en,-1,-1,8,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2723.76,1024.8,2022-09-24.03:36:48
ba-1m-8m,1000000,7999964,16,4,526.355114,100000,0,74.021936,21382,164415,1497799,0,0,89246,-1,-1,-1,2022-09-24.03:36:54
ba-1m-8m,1000000,7999964,16,4,496.051267,0,100000,25.622793,21779,0,147569,0,0,0,-1,-1,-1,2022-09-24.03:36:58
ba-1m-8m,-1,-1,16,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22190.1,261.51,2022-09-24.03:37:34
baidu,2141301,17794839,16,4,1498.855740,100000,0,151.112211,97672,130672,6353929,8,9,20632,-1,-1,-1,2022-09-24.03:38:05
baidu,2141301,17794839,16,4,1491.232536,0,100000,82.125092,94007,0,3668384,0,0,0,-1,-1,-1,2022-09-24.03:38:34
baidu,-1,-1,16,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,874.104,539.178,2022-09-24.03:39:07
dbpedia,3966925,13820853,16,4,1954.486922,100000,0,108.536673,97752,124577,1318405,13,13,16584,-1,-1,-1,2022-09-24.03:39:27
dbpedia,3966925,13820853,16,4,1936.339597,0,100000,529.386835,100781,0,906736,0,0,0,-1,-1,-1,2022-09-24.03:39:47
dbpedia,-1,-1,16,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,845.747,382.19,2022-09-24.03:40:17
er-1m-8m,1000000,8000000,16,4,798.484053,100000,0,28.345350,38024,64492,535773,0,0,15214,-1,-1,-1,2022-09-24.03:40:29
er-1m-8m,1000000,8000000,16,4,818.633992,0,100000,19.917084,34161,0,319572,0,0,0,-1,-1,-1,2022-09-24.03:40:40
er-1m-8m,-1,-1,16,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2169.18,205.625,2022-09-24.03:40:56
livej,4847571,68993773,16,4,4882.859907,100000,0,173.515177,113676,159136,6462965,5,5,27905,-1,-1,-1,2022-09-24.03:42:01
livej,4847571,68993773,16,4,4878.838623,0,100000,77.885413,104735,0,4006096,0,0,0,-1,-1,-1,2022-09-24.03:43:02
livej,-1,-1,16,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,507.708,475.543,2022-09-24.03:44:39
patent,6009555,16518948,16,4,3617.178316,100000,0,101.421724,103736,179750,1793138,27,29,50963,-1,-1,-1,2022-09-24.03:45:23
patent,6009555,16518948,16,4,3621.928122,0,100000,44.866028,95136,0,1029705,0,0,0,-1,-1,-1,2022-09-24.03:46:04
patent,-1,-1,16,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1243.19,344.151,2022-09-24.03:46:49
pokec,1632804,30622564,16,4,1618.480602,100000,0,85.700478,83879,144448,3890246,24,27,39869,-1,-1,-1,2022-09-24.03:47:20
pokec,1632804,30622564,16,4,1596.249341,0,100000,41.025550,74916,0,1778810,0,0,0,-1,-1,-1,2022-09-24.03:47:49
pokec,-1,-1,16,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1929.85,392.204,2022-09-24.03:48:37
rmat-1m-8m,999760,7810950,16,4,437.106724,100000,0,296.929036,99960,133007,18198336,2,2,20257,-1,-1,-1,2022-09-24.03:48:41
rmat-1m-8m,999760,7810950,16,4,438.871308,0,100000,176.718763,95493,0,14654846,0,0,0,-1,-1,-1,2022-09-24.03:48:44
rmat-1m-8m,-1,-1,16,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2598.18,1191.82,2022-09-24.03:48:58
roadNetCA,1971281,5533214,16,4,828.477596,100000,0,67.782825,48687,250248,537584,122,131,146248,-1,-1,-1,2022-09-24.03:49:02
roadNetCA,1971281,5533214,16,4,828.574838,0,100000,33.071317,59396,0,95445,0,0,0,-1,-1,-1,2022-09-24.03:49:06
roadNetCA,-1,-1,16,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,410.323,121.128,2022-09-24.03:49:13
wiki-links,5710993,130160392,16,4,8906.652011,100000,0,996.063003,187488,217475,38884371,61,69,18729,-1,-1,-1,2022-09-24.03:51:55
wiki-links,5710993,130160392,16,4,8855.628784,0,100000,482.319304,179407,0,35881808,0,0,0,-1,-1,-1,2022-09-24.03:54:29
wiki-links,-1,-1,16,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,683.72,888.944,2022-09-24.03:58:55
wikitalk,2394385,5021410,16,4,383.516935,100000,0,358.626925,100031,108556,12090774,2,2,5323,-1,-1,-1,2022-09-24.03:58:58
wikitalk,2394385,5021410,16,4,379.938705,0,100000,167.002742,99024,0,10304663,0,0,0,-1,-1,-1,2022-09-24.03:59:02
wikitalk,-1,-1,16,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,811.999,489.796,2022-09-24.03:59:10
wiki_talk_en,2987536,24981163,16,4,702.287818,100000,0,675.356329,100789,110205,21380290,0,0,5734,-1,-1,-1,2022-09-24.03:59:18
wiki_talk_en,2987536,24981163,16,4,680.304104,0,100000,317.151762,100083,0,20190786,0,0,0,-1,-1,-1,2022-09-24.03:59:25
wiki_talk_en,-1,-1,16,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2810.43,1136.83,2022-09-24.03:59:43
ba-1m-8m,1000000,7999964,32,4,534.135159,100000,0,82.753046,21492,163489,1158657,0,0,89272,-1,-1,-1,2022-09-24.03:59:48
ba-1m-8m,1000000,7999964,32,4,499.059213,0,100000,28.729428,21793,0,148039,0,0,0,-1,-1,-1,2022-09-24.03:59:52
ba-1m-8m,-1,-1,32,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22054.5,266.508,2022-09-24.04:00:29
baidu,2141301,17794839,32,4,1508.110472,100000,0,180.527940,97800,130790,5365228,12,12,20673,-1,-1,-1,2022-09-24.04:01:00
baidu,2141301,17794839,32,4,1499.125992,0,100000,84.709101,93274,0,2518784,0,0,0,-1,-1,-1,2022-09-24.04:01:29
baidu,-1,-1,32,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,857.492,509.167,2022-09-24.04:02:02
dbpedia,3966925,13820853,32,4,1972.779631,100000,0,140.186332,98486,125450,1318125,17,17,16613,-1,-1,-1,2022-09-24.04:02:22
dbpedia,3966925,13820853,32,4,1936.358698,0,100000,498.947175,100716,0,906517,0,0,0,-1,-1,-1,2022-09-24.04:02:42
dbpedia,-1,-1,32,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,822.522,362.138,2022-09-24.04:03:12
er-1m-8m,1000000,8000000,32,4,806.991193,100000,0,39.180986,37977,64106,443994,0,0,15233,-1,-1,-1,2022-09-24.04:03:25
er-1m-8m,1000000,8000000,32,4,819.566506,0,100000,21.078624,32873,0,273513,0,0,0,-1,-1,-1,2022-09-24.04:03:35
er-1m-8m,-1,-1,32,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2166.75,204.546,2022-09-24.04:03:52
livej,4847571,68993773,32,4,4915.313415,100000,0,207.950286,113745,159146,5255176,6,6,27951,-1,-1,-1,2022-09-24.04:04:57
livej,4847571,68993773,32,4,4874.354446,0,100000,85.872427,101525,0,3165210,0,0,0,-1,-1,-1,2022-09-24.04:05:59
livej,-1,-1,32,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,485.722,498.833,2022-09-24.04:07:36
patent,6009555,16518948,32,4,3624.400233,100000,0,138.110792,104289,177653,1499039,25,27,50955,-1,-1,-1,2022-09-24.04:08:20
patent,6009555,16518948,32,4,3634.446660,0,100000,47.153011,96148,0,798525,0,0,0,-1,-1,-1,2022-09-24.04:09:01
patent,-1,-1,32,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1244.61,330.312,2022-09-24.04:09:47
pokec,1632804,30622564,32,4,1616.469415,100000,0,107.997890,83848,143983,2924845,22,23,39601,-1,-1,-1,2022-09-24.04:10:18
pokec,1632804,30622564,32,4,1594.236279,0,100000,44.642757,72901,0,1555430,0,0,0,-1,-1,-1,2022-09-24.04:10:47
pokec,-1,-1,32,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1879.41,391.168,2022-09-24.04:11:34
rmat-1m-8m,999760,7810950,32,4,436.691472,100000,0,324.750265,100021,133325,15117607,4,4,20444,-1,-1,-1,2022-09-24.04:11:38
rmat-1m-8m,999760,7810950,32,4,436.963256,0,100000,183.005289,93915,0,12493124,0,0,0,-1,-1,-1,2022-09-24.04:11:42
rmat-1m-8m,-1,-1,32,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2765.75,1174.26,2022-09-24.04:11:56
roadNetCA,1971281,5533214,32,4,836.034200,100000,0,76.132562,46818,248124,493073,131,144,146255,-1,-1,-1,2022-09-24.04:12:00
roadNetCA,1971281,5533214,32,4,818.029872,0,100000,39.468570,59802,0,95668,0,0,0,-1,-1,-1,2022-09-24.04:12:04
roadNetCA,-1,-1,32,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,413.862,122.975,2022-09-24.04:12:11
wiki-links,5710993,130160392,32,4,8904.502249,100000,0,1082.424035,187458,217728,33723507,62,72,19087,-1,-1,-1,2022-09-24.04:14:54
wiki-links,5710993,130160392,32,4,8896.319852,0,100000,479.727271,169139,0,29865199,0,0,0,-1,-1,-1,2022-09-24.04:17:29
wiki-links,-1,-1,32,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,670.268,877.406,2022-09-24.04:21:56
wikitalk,2394385,5021410,32,4,385.043764,100000,0,401.621398,100193,108715,11550993,1,1,5307,-1,-1,-1,2022-09-24.04:21:59
wikitalk,2394385,5021410,32,4,376.347093,0,100000,164.836721,98444,0,9848161,0,0,0,-1,-1,-1,2022-09-24.04:22:02
wikitalk,-1,-1,32,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,808.407,453.634,2022-09-24.04:22:11
wiki_talk_en,2987536,24981163,32,4,698.971764,100000,0,747.769023,100797,110240,20516822,1,1,5816,-1,-1,-1,2022-09-24.04:22:19
wiki_talk_en,2987536,24981163,32,4,681.404882,0,100000,291.372423,99481,0,19406477,0,0,0,-1,-1,-1,2022-09-24.04:22:27
wiki_talk_en,-1,-1,32,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2736.78,1052.39,2022-09-24.04:22:44
ba-1m-8m,1000000,7999964,64,4,528.555706,100000,0,97.869343,21538,160364,994338,0,0,89210,-1,-1,-1,2022-09-24.04:22:50
ba-1m-8m,1000000,7999964,64,4,499.105935,0,100000,35.390660,21862,0,149080,0,0,0,-1,-1,-1,2022-09-24.04:22:54
ba-1m-8m,-1,-1,64,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22186.9,265.687,2022-09-24.04:23:31
baidu,2141301,17794839,64,4,1511.023756,100000,0,273.607861,97859,130489,4814594,13,13,20746,-1,-1,-1,2022-09-24.04:24:02
baidu,2141301,17794839,64,4,1520.184596,0,100000,96.531031,93206,0,2333330,0,0,0,-1,-1,-1,2022-09-24.04:24:32
baidu,-1,-1,64,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,878.901,486.199,2022-09-24.04:25:04
dbpedia,3966925,13820853,64,4,1969.971937,100000,0,230.162769,98655,125223,1325041,15,18,16625,-1,-1,-1,2022-09-24.04:25:25
dbpedia,3966925,13820853,64,4,1949.755933,0,100000,596.428811,100751,0,906670,0,0,0,-1,-1,-1,2022-09-24.04:25:45
dbpedia,-1,-1,64,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,861.887,363.465,2022-09-24.04:26:15
er-1m-8m,1000000,8000000,64,4,819.444842,100000,0,59.694201,37955,63670,387033,0,0,15274,-1,-1,-1,2022-09-24.04:26:28
er-1m-8m,1000000,8000000,64,4,813.705424,0,100000,25.656945,31363,0,235883,0,0,0,-1,-1,-1,2022-09-24.04:26:39
er-1m-8m,-1,-1,64,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2166.4,200.82,2022-09-24.04:26:56
livej,4847571,68993773,64,4,4881.050500,100000,0,308.294413,113692,158729,4818203,6,6,27712,-1,-1,-1,2022-09-24.04:28:01
livej,4847571,68993773,64,4,4886.453005,0,100000,95.373479,96842,0,2576534,0,0,0,-1,-1,-1,2022-09-24.04:29:03
livej,-1,-1,64,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,492.798,486.443,2022-09-24.04:30:40
patent,6009555,16518948,64,4,3641.734763,100000,0,250.912888,104732,177408,1541192,25,27,50820,-1,-1,-1,2022-09-24.04:31:25
patent,6009555,16518948,64,4,3617.783394,0,100000,57.270383,97719,0,707086,0,0,0,-1,-1,-1,2022-09-24.04:32:07
patent,-1,-1,64,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1275.34,266.235,2022-09-24.04:32:52
pokec,1632804,30622564,64,4,1606.085706,100000,0,150.684580,84345,143466,2623135,22,22,39117,-1,-1,-1,2022-09-24.04:33:24
pokec,1632804,30622564,64,4,1649.309566,0,100000,54.155068,72574,0,1349149,0,0,0,-1,-1,-1,2022-09-24.04:33:53
pokec,-1,-1,64,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1858.67,388.892,2022-09-24.04:34:40
rmat-1m-8m,999760,7810950,64,4,435.546357,100000,0,389.388625,100213,133759,14690781,5,5,20538,-1,-1,-1,2022-09-24.04:34:44
rmat-1m-8m,999760,7810950,64,4,440.127303,0,100000,207.883412,93610,0,13108786,0,0,0,-1,-1,-1,2022-09-24.04:34:48
rmat-1m-8m,-1,-1,64,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2788.76,1118.7,2022-09-24.04:35:02
roadNetCA,1971281,5533214,64,4,829.511365,100000,0,109.248541,47564,250136,513081,111,117,145736,-1,-1,-1,2022-09-24.04:35:06
roadNetCA,1971281,5533214,64,4,825.148027,0,100000,45.701777,59903,0,95571,0,0,0,-1,-1,-1,2022-09-24.04:35:11
